PassengerId,Cabin,Age,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported,TotalExpenditure,CryoSleep,VIP,Cabin_class_A,Cabin_class_B,Cabin_class_C,Cabin_class_D,Cabin_class_E,Cabin_class_F,Cabin_class_G,Cabin_class_T,HomePlanet_Earth,HomePlanet_Europa,HomePlanet_Mars,Destination_55 Cancri e,Destination_PSO J318.5-22,Destination_TRAPPIST-1e
8656_03,A/103/S,29.0,0.0,0.0,0.0,0.0,0.0,Eltares Imparmle,True,0.0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0
8657_01,F/1780/P,39.0,200.0,0.0,1083.0,65.0,0.0,Caish Harta,True,1348.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
8658_01,E/568/S,49.0,0.0,1.0,1364.0,226.0,0.0,Ney Forne,True,1591.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
8658_02,F/1673/S,39.0,345.0,0.0,848.0,0.0,116.0,Batech Forne,False,1309.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
8659_01,F/1781/P,19.0,125.0,556.0,23.0,0.0,0.0,Coley Ryanglasey,True,704.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
8661_01,F/1675/S,19.0,886.0,0.0,0.0,1587.0,12.0,Herina Pierry,False,2485.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
8663_01,G/1394/S,14.0,450.0,4791.0,896.0,0.0,0.0,Fery Hurchrisong,True,6137.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
8664_01,G/1395/S,40.0,909.0,0.0,0.0,0.0,0.0,Loisey Hallahaney,False,909.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
8668_01,F/1783/P,6.0,0.0,0.0,0.0,0.0,0.0,Mall Rapie,True,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
8668_02,D/269/P,41.0,806.0,16.0,125.0,1008.0,0.0,Mulk Rapie,False,1955.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
8668_03,E/556/P,37.0,0.0,0.0,0.0,0.0,0.0,Toat Rapie,False,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
8669_01,F/1677/S,31.0,949.0,0.0,22.0,0.0,0.0,Morrie Cartiz,False,971.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
8669_02,G/1397/S,8.0,0.0,0.0,0.0,0.0,0.0,Craine Cartiz,False,0.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
8669_03,F/1677/S,55.0,506.0,0.0,456.0,0.0,0.0,Leence Cartiz,False,962.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
8670_01,G/1398/S,16.0,0.0,0.0,0.0,0.0,0.0,Evenna Williotters,True,0.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
8671_01,A/90/P,29.0,1.0,764.0,1.0,265.0,1539.0,Avijava Ticagent,True,2570.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
8672_01,G/1406/P,40.0,21.0,155.0,0.0,267.0,0.0,Cary Rilley,False,443.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
8674_01,F/1784/P,21.0,4924.0,0.0,49.0,2.0,0.0,Gra Resty,False,4975.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
8681_01,F/1787/P,34.0,368.0,499.0,1729.0,0.0,2.0,Colde Derry,False,2598.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
8681_02,F/1787/P,1.0,0.0,0.0,0.0,0.0,0.0,Rionk Facle,True,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
8681_03,F/1787/P,1.0,0.0,0.0,0.0,0.0,0.0,Totax Derry,True,0.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
8683_01,F/1679/S,42.0,51.0,6.0,87.0,21.0,404.0,Dandra Prinson,False,569.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
8684_01,F/1788/P,18.0,1.0,1.0,0.0,226.0,488.0,Carly Meleon,False,716.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
8685_01,G/1400/S,21.0,0.0,0.0,0.0,0.0,0.0,Ren Midtt,True,0.0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
8688_01,F/1681/S,27.0,0.0,0.0,0.0,595.0,0.0,Eillis Moodmandez,False,595.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
8691_01,G/1409/P,18.0,0.0,0.0,0.0,0.0,0.0,Thewis Pierry,False,0.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
8693_01,G/1410/P,27.0,0.0,0.0,0.0,0.0,0.0,Juanna Buckson,True,0.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
8694_01,G/1411/P,13.0,0.0,0.0,0.0,0.0,0.0,Wenise Lunapperts,True,0.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
8694_02,G/1411/P,10.0,0.0,0.0,0.0,0.0,0.0,Dixiel Lunapperts,False,0.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
8694_03,G/1411/P,8.0,0.0,0.0,0.0,0.0,0.0,Reneen Lunapperts,False,0.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
8695_01,F/1683/S,40.0,76.0,0.0,1169.0,0.0,64.0,Apench Seen,True,1309.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
8696_01,C/326/S,35.0,0.0,0.0,0.0,0.0,0.0,Bahoton Alvesssidy,True,0.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
8700_01,F/1684/S,13.0,217.0,7.0,928.0,0.0,728.0,Mose Teake,False,1880.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
8701_01,F/1789/P,19.0,203.0,0.0,172.0,1460.0,151.0,Hammet Rekle,False,1986.0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
8703_01,F/1685/S,44.0,84.0,0.0,308.0,0.0,1179.0,Lynnie Simpsonks,False,1571.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
8708_01,G/1413/P,28.0,679.0,0.0,0.0,0.0,0.0,Annard Jacostaffey,False,679.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
8709_01,F/1687/S,36.0,0.0,98.0,456.0,277.0,70.0,Sallie Cartyernan,False,901.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
8714_01,D/270/P,50.0,1584.0,0.0,36.0,104.0,0.0,Park Mad,True,1724.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
8716_01,F/1793/P,20.0,426.0,0.0,220.0,2.0,0.0,Rankie Graneyes,False,648.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
8717_01,F/1689/S,38.0,139.0,9.0,0.0,0.0,582.0,Nelley Freevenson,False,730.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
8719_01,A/104/S,33.0,0.0,3076.0,0.0,3.0,994.0,Naslon Invebodene,False,4073.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1
8719_02,A/104/S,54.0,0.0,1821.0,2370.0,949.0,46.0,Astrak Alcemblery,False,5186.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
8720_01,F/1690/S,23.0,0.0,247.0,1063.0,36.0,0.0,Enrie Bartines,True,1346.0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
8721_01,B/337/S,65.0,0.0,0.0,0.0,0.0,0.0,Mariton Tronsive,True,0.0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
8722_01,E/558/P,51.0,0.0,0.0,0.0,0.0,0.0,Cherry Pine,False,0.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
8722_02,E/558/P,36.0,2002.0,0.0,10.0,87.0,0.0,Triple Pine,False,2099.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
8723_01,F/1794/P,38.0,32.0,1163.0,0.0,52.0,1935.0,Aleen Traverdy,False,3182.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
8727_01,F/1797/P,28.0,34.0,0.0,0.0,0.0,658.0,Hencey Bulliamoses,False,692.0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
8728_02,G/1416/P,55.0,694.0,0.0,1.0,87.0,0.0,Eilan Fulloydez,False,782.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
8728_03,F/1798/P,23.0,1254.0,0.0,45.0,0.0,0.0,Fanna Fulloydez,False,1299.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
8728_04,F/1798/P,38.0,647.0,23.0,1.0,0.0,0.0,Ginald Fulloydez,False,671.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
8728_05,G/1416/P,18.0,0.0,0.0,0.0,0.0,0.0,Weslie Fulloydez,True,0.0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
8728_06,G/1416/P,32.0,0.0,0.0,0.0,0.0,0.0,Kendy Fulloydez,False,0.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
8728_08,G/1416/P,62.0,0.0,592.0,164.0,0.0,0.0,Franda Fulloydez,True,756.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
8729_01,E/559/P,66.0,354.0,2639.0,0.0,1180.0,0.0,Alhaino Rewmid,False,4173.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
8732_01,F/1691/S,19.0,193.0,251.0,0.0,165.0,0.0,Lestie Jacostaffey,False,609.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
8733_01,G/1406/S,27.0,22.0,226.0,0.0,0.0,633.0,Leen Wolfernan,False,881.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
8735_01,F/1799/P,20.0,227.0,0.0,1.0,0.0,707.0,Glasey Ryanglasey,False,935.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
8736_01,F/1800/P,18.0,0.0,0.0,0.0,0.0,0.0,Meal Pota,True,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
8741_01,A/91/P,14.0,0.0,0.0,0.0,0.0,0.0,Neutrak Alaring,True,0.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
8741_02,A/91/P,49.0,0.0,3853.0,0.0,245.0,178.0,Grasath Alaring,True,4276.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
8741_03,A/91/P,49.0,4.0,44.0,1401.0,1043.0,0.0,Hyaduma Stichseary,False,2492.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
8744_01,E/570/S,53.0,1613.0,0.0,0.0,0.0,7.0,Jilly Holton,False,1620.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
8749_01,E/562/P,31.0,947.0,83.0,19.0,0.0,0.0,Risps Cuche,False,1049.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
8750_01,F/1804/P,18.0,24.0,753.0,0.0,0.0,0.0,Eriey Carlsonney,False,777.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
8751_01,F/1694/S,24.0,0.0,0.0,124.0,4.0,471.0,Byront Weavesend,False,599.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
8752_01,D/272/P,35.0,2758.0,0.0,1.0,0.0,0.0,Koops Strad,False,2759.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
8753_01,F/1805/P,27.0,0.0,0.0,0.0,545.0,89.0,Lynnee Sellentry,False,634.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
8753_02,F/1805/P,38.0,22.0,9.0,40.0,732.0,0.0,Garyan Sellentry,False,803.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
8753_03,F/1805/P,23.0,0.0,0.0,9.0,69.0,1157.0,Min Sellentry,False,1235.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
8755_01,D/265/S,38.0,0.0,0.0,0.0,0.0,0.0,Ionons Alvercal,True,0.0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
8757_01,G/1409/S,28.0,1.0,1484.0,210.0,0.0,5.0,Vine Danielps,True,1700.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
8759_01,F/1695/S,25.0,520.0,0.0,139.0,0.0,77.0,Tart Chate,False,736.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
8759_02,F/1695/S,45.0,74.0,0.0,0.0,1130.0,22.0,Crios Chate,False,1226.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
8762_01,G/1410/S,30.0,32.0,180.0,497.0,0.0,99.0,Benry Cardner,True,808.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
8764_01,F/1697/S,25.0,0.0,0.0,0.0,0.0,0.0,Zers Gene,True,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
8766_01,F/1807/P,24.0,0.0,0.0,0.0,0.0,0.0,Fles Mine,True,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
8769_01,F/1700/S,44.0,1.0,0.0,2080.0,11.0,0.0,Chon Ches,True,2092.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
8770_01,F/1808/P,6.0,0.0,0.0,0.0,0.0,0.0,Hughan Waderoachez,False,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
8770_02,F/1808/P,0.0,0.0,0.0,0.0,0.0,0.0,Walley Waderoachez,True,0.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
8770_04,F/1808/P,37.0,0.0,0.0,11.0,1028.0,7.0,Sandie Morgerson,False,1046.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
8770_05,F/1808/P,15.0,0.0,912.0,82.0,5.0,0.0,Millia Morgerson,False,999.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
8770_06,F/1808/P,0.0,0.0,0.0,0.0,0.0,0.0,Nadie Waderoachez,True,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
8770_07,F/1808/P,17.0,0.0,810.0,66.0,0.0,0.0,Raque Waderoachez,True,876.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
8771_01,G/1421/P,58.0,0.0,805.0,3.0,3.0,0.0,Ebonya Boyersons,False,811.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
8773_01,D/274/P,29.0,257.0,0.0,782.0,8.0,3.0,Gorn Ica,False,1050.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
8774_01,G/1412/S,24.0,0.0,0.0,0.0,0.0,0.0,Jennyn Gentledges,True,0.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
8776_01,E/574/S,40.0,0.0,0.0,286.0,6.0,570.0,Winia Headardyer,True,862.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
8780_01,G/1414/S,30.0,0.0,114.0,0.0,726.0,67.0,Dory Bryangton,False,907.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
8781_01,G/1415/S,20.0,0.0,91.0,2.0,623.0,93.0,Kencey Flowensley,False,809.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
8783_02,D/276/P,36.0,0.0,0.0,0.0,0.0,0.0,Graw Wate,True,0.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
8785_02,G/1422/P,4.0,0.0,0.0,0.0,0.0,0.0,Caseya Llobsoney,True,0.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
8786_01,B/284/P,59.0,0.0,0.0,0.0,0.0,0.0,Sadir Fringearty,True,0.0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
8789_01,G/1417/S,4.0,0.0,0.0,0.0,0.0,0.0,Hollie Cartez,False,0.0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
8789_02,E/576/S,23.0,0.0,565.0,0.0,35.0,188.0,Monard Cartez,True,788.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
8790_01,D/277/P,25.0,698.0,4978.0,0.0,146.0,0.0,Charaz Fawnsive,True,5822.0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
8791_01,F/1812/P,20.0,0.0,571.0,82.0,0.0,0.0,Jerrye Meleon,False,653.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
8794_01,E/563/P,22.0,0.0,0.0,637.0,0.0,50.0,Rence Slatessen,True,687.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
8796_01,G/1418/S,6.0,0.0,0.0,0.0,0.0,0.0,Daisya Traverdy,True,0.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
8796_02,F/1704/S,14.0,588.0,144.0,1.0,0.0,168.0,Hillie Jorden,False,901.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
8796_04,G/1418/S,4.0,0.0,0.0,0.0,0.0,0.0,Gailia Jorden,False,0.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
8796_05,F/1704/S,37.0,63.0,0.0,0.0,0.0,661.0,Berna Jorden,False,724.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
8796_06,F/1704/S,14.0,0.0,1427.0,148.0,0.0,7.0,Felice Traverdy,True,1582.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
8796_07,F/1704/S,34.0,14.0,748.0,0.0,41.0,0.0,Stene Bakerson,True,803.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
8796_08,G/1418/S,3.0,0.0,0.0,0.0,0.0,0.0,Dondy Traverdy,True,0.0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
8797_01,F/1705/S,18.0,0.0,3.0,110.0,588.0,0.0,Julies Bradamss,False,701.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
8798_01,F/1706/S,27.0,1771.0,0.0,242.0,0.0,37.0,Guyl Mcculley,False,2050.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
8799_01,G/1419/S,19.0,0.0,0.0,855.0,11.0,42.0,Rossie Boltond,True,908.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
8801_01,F/1707/S,37.0,10.0,557.0,51.0,83.0,0.0,Justie Vincenton,False,701.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
8802_01,D/266/S,29.0,0.0,0.0,0.0,0.0,0.0,Nunkibi Unsible,True,0.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
8805_01,F/1815/P,37.0,570.0,0.0,7.0,107.0,0.0,Elindy Rasmussony,False,684.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
8806_01,F/1708/S,32.0,81.0,0.0,1363.0,0.0,0.0,Shood Clake,True,1444.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
8807_01,G/1420/S,22.0,0.0,0.0,0.0,617.0,0.0,Marix Polliamposs,False,617.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
8808_01,F/1816/P,38.0,0.0,2532.0,0.0,204.0,0.0,Pristy Folemonley,True,2736.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
8809_01,F/1817/P,24.0,0.0,0.0,0.0,2019.0,117.0,Blance Cooperkins,False,2136.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
8811_01,E/577/S,63.0,0.0,0.0,80.0,0.0,2322.0,Karley Goods,False,2402.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
8812_01,E/564/P,23.0,0.0,0.0,0.0,0.0,0.0,Bar Part,False,0.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
8815_01,F/1818/P,20.0,0.0,0.0,0.0,335.0,957.0,Frey Tranklinay,False,1292.0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
8816_02,B/340/S,44.0,0.0,0.0,0.0,0.0,0.0,Mesatik Diouselt,True,0.0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
8816_03,B/340/S,15.0,0.0,0.0,0.0,0.0,0.0,Merops Diouselt,True,0.0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
8816_04,B/340/S,29.0,0.0,0.0,0.0,0.0,0.0,Astab Diouselt,True,0.0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
8817_01,G/1426/P,19.0,586.0,10.0,0.0,30.0,0.0,Yola Mirezavis,False,626.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
8818_01,G/1427/P,28.0,0.0,0.0,0.0,0.0,0.0,Andyn Ballocks,True,0.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
8819_01,G/1428/P,44.0,857.0,0.0,1.0,8.0,17.0,Almary Sancasey,False,883.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
8820_01,G/1429/P,13.0,0.0,0.0,0.0,0.0,0.0,Isaacy Hahnstoneal,True,0.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
8821_01,E/565/P,45.0,198.0,454.0,1.0,0.0,4.0,Heremy Lewinez,True,657.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
8822_01,A/92/P,25.0,0.0,145.0,1359.0,492.0,205.0,Taram Spopting,False,2201.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
8823_01,F/1710/S,19.0,0.0,0.0,0.0,0.0,0.0,Stax Jamad,True,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
8824_01,F/1819/P,29.0,128.0,0.0,130.0,132.0,473.0,Ruthy Whiters,False,863.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
8825_01,G/1422/S,21.0,0.0,0.0,0.0,0.0,0.0,Iree Halexandez,True,0.0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
8826_01,C/290/P,13.0,1212.0,4485.0,0.0,4016.0,57.0,Marin Hednigic,False,9770.0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
8826_02,C/290/P,25.0,1369.0,310.0,3.0,4502.0,377.0,Nusakab Hednigic,False,6561.0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
8826_03,C/290/P,46.0,1384.0,229.0,0.0,1572.0,1.0,Aston Hednigic,False,3186.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
8827_01,F/1820/P,37.0,88.0,0.0,719.0,88.0,0.0,Rickie Mclarseney,True,895.0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
8830_01,E/578/S,29.0,230.0,0.0,1404.0,464.0,0.0,Rankes Vloaf,False,2098.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
8830_02,F/1712/S,21.0,0.0,0.0,0.0,0.0,0.0,Pon Vloaf,True,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
8831_01,F/1713/S,13.0,0.0,0.0,0.0,0.0,0.0,Yaphex Beake,True,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
8833_01,G/1424/S,15.0,0.0,0.0,0.0,0.0,0.0,Jennya Vanglis,True,0.0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
8834_01,F/1715/S,42.0,4.0,0.0,0.0,0.0,792.0,Milda Howayery,False,796.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
8835_01,G/1425/S,27.0,0.0,0.0,0.0,0.0,0.0,Shalle Bartines,False,0.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
8836_01,F/1821/P,26.0,903.0,0.0,182.0,0.0,27.0,Harlos Mcinton,False,1112.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
8836_02,G/1430/P,19.0,0.0,0.0,0.0,0.0,0.0,Jeron Mcinton,False,0.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
8840_01,F/1716/S,50.0,0.0,433.0,4.0,0.0,2020.0,Naomin Litthews,False,2457.0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
8841_01,F/1822/P,28.0,0.0,0.0,0.0,0.0,0.0,Asinch Derry,True,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
8842_01,D/267/S,24.0,3.0,2910.0,0.0,112.0,36.0,Hekaron Amspring,True,3061.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
8844_01,E/579/S,19.0,0.0,0.0,717.0,1.0,0.0,Jacky Wynneyerson,True,718.0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
8845_01,F/1823/P,20.0,735.0,0.0,0.0,41.0,1.0,Jorgie Coolez,False,777.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
8845_02,E/566/P,23.0,0.0,1204.0,40.0,0.0,375.0,Paulah Coolez,False,1619.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
8848_01,F/1824/P,19.0,1037.0,0.0,40.0,0.0,0.0,Leos Lacke,True,1077.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
8850_01,E/580/S,16.0,1032.0,0.0,267.0,0.0,0.0,Koat Kie,False,1299.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
8852_01,D/278/P,76.0,0.0,0.0,0.0,0.0,0.0,Aark Homin,True,0.0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
8852_02,D/278/P,41.0,22.0,484.0,354.0,0.0,0.0,Toats Homin,False,860.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
8853_01,G/1433/P,24.0,726.0,3488.0,200.0,17.0,275.0,Kimena Ellahan,False,4706.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
8854_01,G/1429/S,12.0,0.0,0.0,0.0,0.0,0.0,Pristy Hammons,False,0.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
8856_01,G/1434/P,28.0,0.0,0.0,0.0,0.0,0.0,Teremy Mckinsond,True,0.0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
8858_01,B/285/P,36.0,0.0,0.0,0.0,0.0,0.0,Medib Ricled,False,0.0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
8860_01,F/1825/P,20.0,0.0,0.0,0.0,0.0,0.0,Turs Mity,True,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
8860_02,F/1825/P,7.0,0.0,0.0,0.0,0.0,0.0,Guls Vloaf,True,0.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
8860_03,F/1825/P,21.0,0.0,0.0,0.0,0.0,0.0,Mulk Vloaf,True,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
8861_01,C/291/P,32.0,0.0,2583.0,3.0,500.0,129.0,Arkard Secened,True,3215.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
8862_01,C/329/S,34.0,0.0,3126.0,0.0,112.0,15.0,Pharmus Myling,True,3253.0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
8862_02,C/329/S,38.0,0.0,2191.0,863.0,207.0,6262.0,Menkin Cluted,False,9523.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
8862_03,C/329/S,27.0,0.0,0.0,0.0,0.0,0.0,Alchib Myling,True,0.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
8862_04,C/329/S,28.0,0.0,0.0,0.0,0.0,0.0,Alramix Myling,True,0.0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
